database_id,chemical_shift_x,chemical_shift_y,intensity
HMDB0004586,2.1939,42.4963,0.2059959338
HMDB0004586,2.1823,28.0805,0.1263971764
HMDB0004586,2.088,33.2035,0.086900394
HMDB0004586,1.8536,29.7147,0.1256270266
HMDB0004586,1.76,22.5784,1.0
HMDB0004586,1.4594,29.714,0.1001796002
HMDB0004811,7.432,131.8003,1.0
HMDB0004811,7.1985,130.6731,0.3815325781
HMDB0004811,6.9911,120.8684,0.4880231693
HMDB0004812,7.2601,119.5159,1.0
HMDB0004814,2.5072,47.0028,1.0
HMDB0004814,1.5427,19.6045,0.4068175273
HMDB0004814,0.8625,15.5964,0.1801962196
HMDB0004815,7.696,134.8775,1.0
HMDB0004815,7.6443,131.1002,0.5367204122
HMDB0004815,6.917,117.1631,0.5954656871
HMDB0004815,2.2614,17.9369,0.3932663787
HMDB0004815,2.1964,17.9369,0.380219464
HMDB0004816,8.3354,167.5737,1.0
HMDB0004816,7.9682,158.6606,0.4844732846
HMDB0004816,7.8616,158.6606,0.4766790565
HMDB0004982,5.44,132.4567,0.836302464
HMDB0004982,2.3067,26.4813,0.7536419932
HMDB0004982,2.212,40.1658,1.0
HMDB0004983,3.1403,44.2388,1.0
HMDB0004987,4.139,57.9034,0.4991557668
HMDB0004987,4.1895,53.6514,0.5591591467
HMDB0004987,2.9953,41.8956,1.0
HMDB0004987,2.6558,40.0822,0.2286570557
HMDB0004987,2.8508,40.0197,0.0432256382
HMDB0004987,1.7843,33.3871,0.0688792813
HMDB0004987,1.6826,29.0171,0.5316646716
HMDB0004987,1.4169,24.647,0.4352314249
HMDB0004992,7.8623,131.5765,0.854499461
HMDB0004992,6.6434,113.8616,1.0
HMDB0004992,4.3189,60.4285,0.6076720299
HMDB0004992,1.3662,14.621,0.1588829391
HMDB0004998,6.9686,115.1919,0.270221982
HMDB0004998,6.9566,113.5429,0.2731228371
HMDB0004998,6.9192,122.5076,0.1925665092
HMDB0004998,6.8805,122.1847,0.2057253705
HMDB0004998,4.0468,71.8664,0.293061595
HMDB0004998,3.9708,71.7128,0.6271418634
HMDB0004998,3.8361,56.4614,1.0
HMDB0004998,3.672,64.232,0.0481784958
HMDB0004999,7.4283,126.1343,0.4272857749
HMDB0004999,7.4111,129.1232,0.6117752065
HMDB0004999,7.4028,127.8077,0.3119001898
HMDB0004999,7.3863,127.8287,1.0
HMDB0004999,7.3855,129.1232,0.3077391354
HMDB0004999,7.3209,127.7866,0.4621057966
HMDB0004999,7.269,128.6602,0.411644839
HMDB0004999,3.2772,49.1256,0.2912823771
HMDB0004999,3.2004,49.0767,0.1840618893
HMDB0004999,2.9444,37.2238,0.8301939906
HMDB0004999,2.7972,35.3136,0.1381812271
HMDB0004999,2.7812,39.036,0.1082439797
HMDB0004999,2.7203,55.5908,0.1176313818
HMDB0004999,2.2851,39.2319,0.6047824245
HMDB0004999,1.789,35.3136,0.1136646518
HMDB0005000,8.3204,146.734,0.0490146461
HMDB0005000,7.6279,139.2916,0.4367402159
HMDB0005000,7.243,123.8394,0.533267705
HMDB0005000,7.2079,130.1458,1.0
HMDB0005000,7.1552,126.8196,0.458864438
HMDB0005000,7.1137,131.3263,0.3834745105
HMDB0005000,4.1204,62.4346,0.5662420232
HMDB0005000,3.7764,45.5022,0.3510276911
HMDB0005000,3.4298,32.5654,0.1344644198
HMDB0005000,3.386,31.8797,0.1356546444
HMDB0005000,3.2146,45.5022,0.2417125711
HMDB0005000,2.8839,31.8785,0.1651206728
HMDB0005000,2.8388,32.5657,0.1378252652
HMDB0005000,2.3899,31.2239,0.4540375296
HMDB0005000,2.346,31.2239,0.3123090585
HMDB0005000,2.2076,31.2239,0.1956949184
HMDB0005000,1.2548,14.7772,0.0496125151
HMDB0005005,7.8126,128.9384,0.3509555018
HMDB0005005,7.8126,127.7893,0.5082093341
HMDB0005005,7.7616,127.7009,0.4324127266
HMDB0005005,7.4503,126.3751,0.3705860188
HMDB0005005,7.4371,125.8006,0.3778581832
HMDB0005005,7.4239,119.4365,0.5264846849
HMDB0005005,7.3315,129.2698,0.3083374238
HMDB0005005,7.2088,122.2429,0.3348822577
HMDB0005005,7.1673,122.6627,0.3072728618
HMDB0005005,7.1655,126.1099,0.5234376331
HMDB0005005,7.1522,128.5185,0.4622329048
HMDB0005005,3.7476,44.8462,0.8898313484
HMDB0005005,2.4011,21.4395,1.0
HMDB0005008,8.1871,149.3673,0.2674866465
HMDB0005008,7.6432,125.1483,0.0613464958
HMDB0005008,7.3486,125.1428,0.8510670202
HMDB0005008,6.9847,107.8954,0.8171261103
HMDB0005008,4.8097,61.0748,0.8569975792
HMDB0005008,4.6706,66.3934,0.7280437947
HMDB0005008,2.2053,10.9516,1.0
HMDB0005015,2.994,50.806,0.8175272835
HMDB0005015,2.4131,48.4799,0.7225855872
HMDB0005015,1.4807,23.578,1.0
HMDB0005015,1.4806,27.8962,0.3180395263
HMDB0005015,1.4745,35.8644,0.5249562692
HMDB0005015,1.3694,27.8963,0.1456820772
HMDB0005015,1.3633,35.8638,0.3579036919
HMDB0005016,7.1289,130.1299,0.4975403008
HMDB0005016,6.8708,114.1984,0.5395863621
HMDB0005016,4.0375,60.7423,0.0847039759
HMDB0005016,3.8087,55.4219,1.0
HMDB0005016,3.387,52.6093,0.3105809482
HMDB0005016,3.1338,60.7423,0.1139270886
HMDB0005016,2.8176,45.1464,0.5928420207
HMDB0005016,2.6183,42.6598,0.5077714685
HMDB0005016,1.7203,36.6953,0.0801001123
HMDB0005016,1.6912,21.5737,0.0698077304
HMDB0005016,1.5859,21.2416,0.0779303473
HMDB0005016,1.5562,25.3153,0.0882473002
HMDB0005016,1.4974,21.5726,0.1570478293
HMDB0005016,1.4717,31.5321,0.111752252
HMDB0005016,1.4651,21.2433,0.1646591983
HMDB0005016,1.3163,36.6959,0.1290680802
HMDB0005016,1.136,31.5324,0.1356802333
HMDB0005016,0.9049,25.3152,0.0620504995
HMDB0005018,7.4789,133.7882,0.2685480707
HMDB0005018,7.3641,132.1193,0.2400195803
HMDB0005018,7.2734,130.4642,0.2330756363
HMDB0005018,7.1855,130.8057,0.2607683651
HMDB0005018,5.3434,40.1644,0.5140771458
HMDB0005018,4.6927,69.7185,0.0318894943
HMDB0005018,4.6282,69.7185,0.0469609432
HMDB0005018,4.0766,64.0659,0.3349642876
HMDB0005018,3.8069,69.0509,0.5822232133
HMDB0005018,3.613,54.1053,1.0
HMDB0005018,3.2577,41.6493,0.4711306666
HMDB0005018,2.2853,20.5822,0.1594646181
HMDB0005018,1.1634,15.9346,0.1025820091
HMDB0005035,8.0417,121.8418,0.3282493489
HMDB0005035,7.5841,123.505,0.4908947217
HMDB0005035,7.4609,110.8911,0.2870234545
HMDB0005035,7.4291,119.1911,0.4528407156
HMDB0005035,7.2821,124.4957,0.241192369
HMDB0005035,7.2256,123.8288,0.2752777157
HMDB0005035,4.69,48.6098,0.0982376671
HMDB0005035,4.3748,48.6098,0.0791000857
HMDB0005035,3.7537,30.2277,1.0
HMDB0005035,3.2022,22.2682,0.0602838386
HMDB0005035,3.132,47.4823,0.1934612714
HMDB0005035,3.0732,22.2669,0.1399289254
HMDB0005035,2.7039,10.9686,0.6628498858
HMDB0005035,2.3641,28.2227,0.1324958577
HMDB0005035,2.0824,28.2227,0.1045181904
HMDB0005038,7.7001,133.1355,0.1093685378
HMDB0005038,7.6769,126.7035,0.2316789931
HMDB0005038,7.6594,124.1679,0.1489379963
HMDB0005038,7.5786,128.1429,0.2516515235
HMDB0005038,7.0847,116.1989,0.2220098252
HMDB0005038,5.2548,72.3724,0.029543713
HMDB0005038,5.1894,72.3724,0.02741541
HMDB0005038,3.1308,58.7751,0.1653033135
HMDB0005038,2.7856,43.484,1.0
HMDB0005038,2.3501,38.4989,0.0675111812
HMDB0005038,2.2318,38.504,0.0629811113
HMDB0005038,1.6546,20.9149,0.0267783526
HMDB0005356,5.2695,68.8525,0.0271277487
HMDB0005356,4.2997,62.0786,0.0283213053
HMDB0005356,4.1579,62.0786,0.0361781765
HMDB0005356,2.3139,34.1924,0.1154254385
HMDB0005356,1.6132,24.8944,0.0868871495
HMDB0005356,1.3023,29.2253,0.1083904133
HMDB0005356,1.2926,22.7367,0.0331358665
HMDB0005356,1.2611,29.5509,1.0
HMDB0005356,1.2612,31.8674,0.0749045546
HMDB0005356,0.8841,14.2669,0.0102786373
HMDB0005785,7.648,119.6318,0.3337328389
HMDB0005785,7.3379,112.2053,0.2827374668
HMDB0005785,7.2086,124.4998,0.5355702973
HMDB0005785,7.0974,122.4993,0.2802987068
HMDB0005785,7.021,119.8479,0.3066192365
HMDB0005785,4.7918,57.2252,1.0
HMDB0005785,3.3027,49.2536,0.5992580569
HMDB0005792,3.6066,44.7882,0.3866653469
HMDB0005792,2.7344,53.6164,0.120382415
HMDB0005792,2.6031,38.8259,1.0
HMDB0005792,1.9479,20.2447,0.1879776437
HMDB0005792,1.8952,29.0672,0.1141714056
HMDB0005794,7.6845,114.8682,0.9370262411
HMDB0005794,7.5435,119.8437,0.532785603
HMDB0005794,6.8957,115.3591,0.4458323249
HMDB0005794,6.4173,93.1447,0.9142008308
HMDB0005794,6.2003,97.9376,1.0
HMDB0005800,7.3808,120.1898,0.4620128781
HMDB0005800,7.3721,114.2024,0.8570349224
HMDB0005800,6.8972,116.7307,0.3892962954
HMDB0005800,6.5335,103.9157,1.0
HMDB0005800,6.4335,94.9383,0.9653235064
HMDB0005800,6.1993,100.0851,0.8093641664
HMDB0005801,8.0846,130.7816,0.9273809187
HMDB0005801,6.9072,116.292,0.9098710097
HMDB0005801,6.3935,94.5921,0.8668451697
HMDB0005801,6.1825,99.2534,1.0
HMDB0005807,7.0372,112.194,1.0
HMDB0005842,2.551,45.7984,0.5545220627
HMDB0005842,2.1991,31.8624,1.0
HMDB0005842,1.5128,28.2025,0.3824021607
HMDB0005842,1.2798,24.2396,0.2804524404
HMDB0005842,0.8703,15.6566,0.0723672668
HMDB0005846,2.7622,43.1739,0.2279473516
HMDB0005846,2.6218,36.2074,0.4774532522
HMDB0005846,1.0591,20.2557,1.0
HMDB0005846,0.9812,9.9748,0.5222536115
HMDB0005994,9.8778,32.8647,0.1552091237
HMDB0005994,9.6603,32.8647,0.1522579203
HMDB0005994,2.4217,43.8179,1.0
HMDB0005994,1.6414,21.9086,0.6619558185
HMDB0005994,1.3262,22.5814,0.6344599433
HMDB0005994,1.3249,31.5257,0.5571604658
HMDB0005994,0.8969,13.9353,0.1846442706
HMDB0006024,1.29,28.29,1.0
HMDB0006024,1.85,34.85,0.1204819277
HMDB0006024,1.96,35.04,0.0843373494
HMDB0006024,2.58,43.61,0.1084337349
HMDB0006024,2.62,43.52,0.0963855422
HMDB0006024,3.65,58.58,0.1445783133
HMDB0006024,4.37,67.76,0.1325301205
HMDB0006024,4.45,67.95,0.0602409639
HMDB0006050,7.2387,131.7915,0.8985186876
HMDB0006050,7.201,134.4465,1.0
HMDB0006050,6.9397,118.1834,0.7987150295
HMDB0006050,6.9337,123.4912,0.9077330141
HMDB0006050,4.0362,58.0893,0.9949942063
HMDB0006050,3.3372,34.1681,0.2001205227
HMDB0006050,3.0326,34.1681,0.3878397195
HMDB0006115,10.0832,29.2174,0.0936116162
HMDB0006115,10.0093,29.217,0.0577820361
HMDB0006115,9.8421,29.217,0.0613506848
HMDB0006115,9.766,29.2168,0.0988579679
HMDB0006115,7.948,132.7913,1.0
HMDB0006115,7.754,138.0997,0.427775549
HMDB0006115,7.6193,131.7939,0.7929544371
HMDB0006216,6.6136,125.1502,0.2072701517
HMDB0006216,6.2867,136.2722,0.0447177078
HMDB0006216,6.1556,126.8147,0.1981493348
HMDB0006216,6.1206,137.7567,0.2176695716
HMDB0006216,6.1004,130.1269,0.2042837453
HMDB0006216,5.6922,129.8013,0.2898468085
HMDB0006216,4.3132,59.58,0.4768604861
HMDB0006216,2.012,32.8661,0.6387265967
HMDB0006216,1.8992,12.7519,0.2127843256
HMDB0006216,1.7101,21.5763,1.0
HMDB0006216,1.6101,19.2489,0.688438056
HMDB0006216,1.4632,39.504,0.8887099587
HMDB0006216,1.006,28.8789,0.9739372807
HMDB0006218,10.1071,190.89,0.0074203421
HMDB0006218,7.144,132.4601,0.0998202268
HMDB0006218,6.3729,134.4553,0.0150360557
HMDB0006218,6.3438,129.8026,0.0017187847
HMDB0006218,6.1881,129.4711,0.0413007626
HMDB0006218,6.1653,137.1017,0.0127282072
HMDB0006218,5.9768,129.0355,0.108598784
HMDB0006218,2.3336,13.1354,0.0255858546
HMDB0006218,2.0324,12.9581,0.0288284129
HMDB0006218,2.0324,33.1998,0.2098254402
HMDB0006218,1.7222,21.8022,0.3408832138
HMDB0006218,1.6218,19.2556,0.1237376804
HMDB0006218,1.476,39.5115,0.1787019097
HMDB0006218,1.0381,28.8898,1.0
HMDB0006219,7.7542,129.14,0.0407228036
HMDB0006219,7.0358,133.1236,0.1125763291
HMDB0006219,6.299,128.8105,0.008745263
HMDB0006219,6.2794,130.135,0.0951699894
HMDB0006219,6.1806,137.4363,0.0135437583
HMDB0006219,5.6715,115.524,0.2685986846
HMDB0006219,2.1112,21.2472,0.5062557827
HMDB0006219,2.0347,33.2009,0.2468358098
HMDB0006219,2.0083,12.947,0.0597628828
HMDB0006219,1.7243,21.9022,0.4195379854
HMDB0006219,1.6249,19.2556,0.1480694416
HMDB0006219,1.4767,39.6981,0.1815547902
HMDB0006219,1.0374,28.8875,1.0
HMDB0006220,10.1071,190.89,0.0074203421
HMDB0006220,7.144,132.4601,0.0998202268
HMDB0006220,6.3729,134.4553,0.0150360557
HMDB0006220,6.3438,129.8026,0.0017187847
HMDB0006220,6.1881,129.4711,0.0413007626
HMDB0006220,6.1653,137.1017,0.0127282072
HMDB0006220,5.9768,129.0355,0.108598784
HMDB0006220,2.3336,13.1354,0.0255858546
HMDB0006220,2.0324,12.9581,0.0288284129
HMDB0006220,2.0324,33.1998,0.2098254402
HMDB0006220,1.7222,21.8022,0.3408832138
HMDB0006220,1.6218,19.2556,0.1237376804
HMDB0006220,1.476,39.5115,0.1787019097
HMDB0006220,1.0381,28.8898,1.0
HMDB0006221,6.6136,125.1502,0.2072701517
HMDB0006221,6.2867,136.2722,0.0447177078
HMDB0006221,6.1556,126.8147,0.1981493348
HMDB0006221,6.1206,137.7567,0.2176695716
HMDB0006221,6.1004,130.1269,0.2042837453
HMDB0006221,5.6922,129.8013,0.2898468085
HMDB0006221,4.3132,59.58,0.4768604861
HMDB0006221,2.012,32.8661,0.6387265967
HMDB0006221,1.8992,12.7519,0.2127843256
HMDB0006221,1.7101,21.5763,1.0
HMDB0006221,1.6101,19.2489,0.688438056
HMDB0006221,1.4632,39.504,0.8887099587
HMDB0006221,1.006,28.8789,0.9739372807
HMDB0006331,7.842,138.5873,0.7082051699
HMDB0006331,5.9684,125.4884,1.0
HMDB0006355,5.467,105.5701,1.0
HMDB0006355,5.0466,86.4705,0.761463634
HMDB0006355,5.021,80.3344,0.6004032592
HMDB0006355,4.7394,71.8639,0.7135778333
HMDB0006355,4.3582,79.3502,0.9932706272
HMDB0006478,9.6509,42.4911,0.0001143488
HMDB0006478,2.387,54.4496,0.2639706447
HMDB0006478,2.1634,25.5576,0.0641248693
HMDB0006478,0.902,24.5619,1.0
HMDB0006483,2.68,36.4,0.5714285714
HMDB0006483,2.8,36.4,0.4603174603
HMDB0006483,3.85,52.46,1.0
HMDB0011599,8.4044,149.0494,0.1541863722
HMDB0011599,8.2819,149.3758,0.1667718279
HMDB0011599,3.8977,40.1617,1.0
HMDB0011600,8.2795,148.7299,0.0184561685
HMDB0011600,8.0595,153.7171,0.2710226216
HMDB0011600,3.9707,39.1812,1.0
HMDB0011603,9.0211,151.0577,0.0362363784
HMDB0011603,8.7169,155.3517,0.4570921218
HMDB0011603,8.3253,139.4272,0.431169808
HMDB0011603,7.5903,127.1446,0.4564257335
HMDB0011603,4.2762,56.4353,0.6966267758
HMDB0011603,3.7986,42.1629,0.2525724194
HMDB0011603,3.7894,47.8025,0.1631123348
HMDB0011603,3.1822,37.8384,0.387078784
HMDB0011603,3.1576,35.2035,1.0
HMDB0011603,3.0714,38.2312,0.1071235315
HMDB0011603,2.2232,23.904,0.4348012499
HMDB0011603,1.9836,21.9145,0.1007273901
HMDB0011614,8.1796,155.0267,0.0398215397
HMDB0011614,8.1679,149.3976,0.1024993327
HMDB0011614,8.0384,149.3976,0.128588309
HMDB0011614,4.0384,36.5199,1.0
HMDB0011619,3.3612,60.5356,0.0659175586
HMDB0011619,1.3926,32.3478,0.0395223374
HMDB0011619,1.2606,21.9826,0.0191827032
HMDB0011619,1.244,25.2841,0.0360103749
HMDB0011619,1.2376,28.896,1.0
HMDB0011619,1.2372,31.0684,0.0447181207
HMDB0011619,0.8566,13.9358,0.010533909
HMDB0011623,9.7681,32.8729,0.0001434075
HMDB0011623,2.4192,43.8221,0.0891674485
HMDB0011623,1.6278,22.243,0.0671540797
HMDB0011623,1.3298,29.2126,0.0728318905
HMDB0011623,1.2882,22.7043,0.1699213361
HMDB0011623,1.2644,29.5489,1.0
HMDB0011623,1.2583,31.8807,0.2685346744
HMDB0011623,0.8779,14.2842,0.0535696767
HMDB0011628,5.4018,127.148,0.5714393893
HMDB0011628,3.0153,76.3652,0.1871160921
HMDB0011628,2.5805,38.3462,0.0742089374
HMDB0011628,2.3283,61.0782,0.4110096734
HMDB0011628,2.0851,25.5681,0.1017819571
HMDB0011628,2.0643,47.8234,0.1331496386
HMDB0011628,1.8004,30.2117,0.0836273952
HMDB0011628,1.7506,25.8978,0.1016387013
HMDB0011628,1.6832,40.508,0.327112155
HMDB0011628,1.66,40.5089,0.1316741554
HMDB0011628,1.6425,31.8734,0.1086899685
HMDB0011628,1.5219,16.9372,0.1004246485
HMDB0011628,1.519,26.8997,0.0599658337
HMDB0011628,1.4185,26.9008,0.1303660685
HMDB0011628,1.3607,16.937,0.0746859633
HMDB0011628,1.355,30.2109,0.0257078871
HMDB0011628,1.352,22.9056,0.9456547157
HMDB0011628,1.3446,31.8734,0.0768888415
HMDB0011628,1.3549,37.331,0.0807317385
HMDB0011628,1.2672,37.331,0.0429066936
HMDB0011628,1.1494,25.8984,0.0550601131
HMDB0011628,1.097,27.5569,0.9361760814
HMDB0011628,1.0383,18.2652,0.358410041
HMDB0011628,1.0281,15.9408,0.1667532075
HMDB0011628,0.9593,25.5669,0.0546829465
HMDB0011628,0.9509,38.3468,0.1027392194
HMDB0011628,0.9089,27.8936,1.0
HMDB0011628,0.7597,28.2271,0.9340399886
HMDB0011628,0.6952,53.935,0.1263149872
HMDB0011628,0.6905,15.9422,0.1305435395
HMDB0011632,3.8454,74.3645,0.6027454176
HMDB0011632,3.7305,73.7063,1.0
HMDB0011632,3.7069,65.4042,0.4991207019
HMDB0011632,3.6547,65.4042,0.358054146
HMDB0011634,1.56,31.05,0.5204081633
HMDB0011634,2.54,46.57,1.0
HMDB0011634,2.61,39.06,0.9183673469
HMDB0011653,5.6193,122.8382,0.9592926297
HMDB0011653,3.6011,70.049,0.5319168259
HMDB0011653,2.3928,31.881,0.2483849585
HMDB0011653,2.3911,33.5353,0.1887373909
HMDB0011653,2.2355,31.881,0.2121568702
HMDB0011653,2.1473,33.5364,0.1136282541
HMDB0011653,1.9537,34.8633,0.1932918157
HMDB0011653,1.9179,36.5245,0.2488033751
HMDB0011653,1.7944,31.8702,0.262234242
HMDB0011653,1.7065,49.8058,0.291601257
HMDB0011653,1.6481,30.5479,0.2444064636
HMDB0011653,1.5927,34.8618,0.1816849596
HMDB0011653,1.5779,22.91,0.241546584
HMDB0011653,1.5748,36.5196,0.2411318018
HMDB0011653,1.5277,34.715,0.2208352399
HMDB0011653,1.4905,19.9239,0.2348377705
HMDB0011653,1.4075,30.5473,0.2347418919
HMDB0011653,1.3256,19.9246,0.140192064
HMDB0011653,1.1386,16.7357,0.6253463924
HMDB0011653,1.0869,22.9051,0.1874581574
HMDB0011653,1.0232,18.6011,1.0
HMDB0011653,0.9566,31.869,0.1586261943
HMDB0011653,0.8267,53.1164,0.3299015735
HMDB0011653,0.6827,13.9512,0.2886377351
HMDB0011723,2.29,19.09,0.3764705882
HMDB0011723,3.94,43.11,1.0
HMDB0011723,7.25,131.24,0.1529411765
HMDB0011723,7.34,127.5,0.0941176471
HMDB0011723,7.34,130.75,0.0705882353
HMDB0011733,3.73,43.31,0.652173913
HMDB0011733,3.76,41.28,1.0
HMDB0011745,1.87,30.7,0.1466666667
HMDB0011745,1.95,22.11,1.0
HMDB0011745,2.02,14.59,0.64
HMDB0011745,2.02,30.84,0.1466666667
HMDB0011745,2.47,30.3,0.1733333333
HMDB0011745,4.27,53.7,0.28
HMDB0011749,1.67,20.66,0.3246753247
HMDB0011749,2.23,30.56,0.8181818182
HMDB0011749,3.19,42.55,1.0
HMDB0011751,2.47,37.51,0.4117647059
HMDB0011751,2.79,31.47,0.6274509804
HMDB0011751,3.72,55.44,1.0
HMDB0011751,6.76,111.98,0.1764705882
HMDB0011751,6.8,114.08,0.3725490196
HMDB0011751,7.2,130.18,0.1764705882
HMDB0012127,2.28,40.37,0.3829787234
HMDB0012127,2.79,52.15,0.0425531915
HMDB0012127,7.18,127.56,1.0
HMDB0012127,7.24,130.72,0.0638297872
HMDB0014352,4.8389,94.2608,0.1751780388
HMDB0014352,4.7426,76.1218,0.0812263208
HMDB0014352,4.4016,101.9001,0.1369207916
HMDB0014352,4.165,77.3239,0.1528091319
HMDB0014352,4.0801,64.542,0.0782345876
HMDB0014352,3.6632,66.7178,0.0812516117
HMDB0014352,3.5132,82.6402,0.1268093281
HMDB0014352,3.4458,74.6804,0.1247759614
HMDB0014352,3.2286,48.6032,0.4017861635
HMDB0014352,3.0237,70.3586,0.109813062
HMDB0014352,2.912,77.3253,0.1000872551
HMDB0014352,2.6653,61.2144,0.0834700824
HMDB0014352,2.6657,44.4644,0.0857056067
HMDB0014352,2.3985,64.5436,0.069238235
HMDB0014352,2.3544,68.5133,0.0367248865
HMDB0014352,2.2611,34.5066,0.0087437185
HMDB0014352,2.2142,40.1567,1.0
HMDB0014352,2.202,35.5194,0.4023079184
HMDB0014352,2.1078,68.513,0.0499099138
HMDB0014352,1.8826,41.4795,0.075382287
HMDB0014352,1.8804,25.8787,0.0585551523
HMDB0014352,1.7733,20.8939,0.038594874
HMDB0014352,1.5751,29.8579,0.0378944347
HMDB0014352,1.5277,41.8059,0.0240936522
HMDB0014352,1.5042,34.5132,0.0231747385
HMDB0014352,1.3697,20.8946,0.0332413414
HMDB0014352,1.2651,41.8068,0.0340794647
HMDB0014352,1.1701,27.2034,0.4137986433
HMDB0014352,1.1507,18.242,0.1774976516
HMDB0014352,1.1349,20.8951,0.467026336
HMDB0014352,1.0824,14.5921,0.0371729523
HMDB0014352,1.0677,21.2271,0.3014037647
HMDB0014352,1.0587,29.8575,0.0225303416
HMDB0014352,1.0118,17.5746,0.1155503712
HMDB0014352,0.9499,8.9458,0.2032720065
HMDB0014352,0.9414,6.6221,0.1960461448
HMDB0014352,0.8531,21.8966,0.2750146497
HMDB0014352,0.7926,10.7503,0.0527956711
HMDB0015122,8.057,6.047,NA
HMDB0015122,7.848,7.845,NA
HMDB0015122,7.847,6.03,NA
HMDB0015122,7.847,6.048,NA
HMDB0015122,7.844,7.827,NA
HMDB0015122,7.775,6.068,NA
HMDB0015122,6.047,6.048,NA
HMDB0015122,6.045,7.826,NA
HMDB0015122,6.045,7.845,NA
HMDB0015122,6.041,6.03,NA
HMDB0015122,5.98,5.894,NA
HMDB0015122,5.903,4.13,NA
HMDB0015122,5.902,4.205,NA
HMDB0015122,5.902,4.302,NA
HMDB0015122,5.901,5.897,NA
HMDB0015122,5.081,4.809,NA
HMDB0015122,4.901,4.819,NA
HMDB0015122,4.82,4.364,NA
HMDB0015122,4.82,4.816,NA
HMDB0015122,4.732,4.813,NA
HMDB0015122,4.304,4.127,NA
HMDB0015122,4.304,4.204,NA
HMDB0015122,4.304,4.3,NA
HMDB0015122,4.304,5.897,NA
HMDB0015122,4.303,3.824,NA
HMDB0015122,4.301,3.907,NA
HMDB0015122,4.207,5.896,NA
HMDB0015122,4.206,3.795,NA
HMDB0015122,4.206,3.826,NA
HMDB0015122,4.206,3.943,NA
HMDB0015122,4.206,4.127,NA
HMDB0015122,4.206,4.203,NA
HMDB0015122,4.206,4.301,NA
HMDB0015122,4.205,3.911,NA
HMDB0015122,4.129,5.894,NA
HMDB0015122,4.127,3.795,NA
HMDB0015122,4.127,3.826,NA
HMDB0015122,4.127,3.911,NA
HMDB0015122,4.127,3.943,NA
HMDB0015122,4.127,4.128,NA
HMDB0015122,4.127,4.204,NA
HMDB0015122,4.126,4.3,NA
HMDB0015122,3.924,3.822,NA
HMDB0015122,3.924,4.297,NA
HMDB0015122,3.923,3.946,NA
HMDB0015122,3.922,4.202,NA
HMDB0015122,3.921,3.91,NA
HMDB0015122,3.921,4.126,NA
HMDB0015122,3.818,4.295,NA
HMDB0015122,3.816,4.127,NA
HMDB0015122,3.815,3.917,NA
HMDB0015122,3.815,4.202,NA
HMDB0015122,3.814,3.828,NA
HMDB0015122,3.812,3.791,NA
HMDB0015122,3.219,4.815,NA
HMDB0015122,3.167,4.812,NA
HMDB0015122,7.827,144.4946,0.1747603515
HMDB0015122,6.0428,99.0669,0.6539481871
HMDB0015122,5.8912,93.0211,1.0
HMDB0015122,4.2986,76.7476,0.9774192587
HMDB0015122,4.196,72.0022,0.7935219135
HMDB0015122,4.1173,86.5578,0.7036308921
HMDB0015122,3.9235,63.6065,0.2348990287
HMDB0015122,3.8106,63.5609,0.2865004382
HMDB0034224,5.3491,121.8557,0.7629326214
HMDB0034224,3.5219,71.8314,0.2915273236
HMDB0034224,2.2666,42.3767,0.0698619716
HMDB0034224,2.0113,39.8437,0.1736002212
HMDB0034224,1.9707,31.8781,0.066191165
HMDB0034224,1.8468,37.2022,0.1322955889
HMDB0034224,1.8378,28.219,0.1789265704
HMDB0034224,1.8305,31.6287,0.1612261754
HMDB0034224,1.5759,24.2468,0.1986889794
HMDB0034224,1.5719,31.6311,0.1066962047
HMDB0034224,1.4776,21.115,0.1280343791
HMDB0034224,1.5244,32.477,0.1480370934
HMDB0034224,1.4517,31.8802,0.2480317064
HMDB0034224,1.3608,36.0049,0.1871488399
HMDB0034224,1.3547,33.8632,0.0222617675
HMDB0034224,1.2664,28.2352,0.1248453874
HMDB0034224,1.205,30.2262,0.1406543143
HMDB0034224,1.2,38.8502,0.2187287188
HMDB0034224,1.1547,39.8457,0.2428952242
HMDB0034224,1.1076,30.2273,0.0923733206
HMDB0034224,1.102,56.1159,0.2819665513
HMDB0034224,1.0788,37.1853,0.2489828704
HMDB0034224,1.0737,24.2404,0.0857190617
HMDB0034224,1.0459,33.8652,0.0751662654
HMDB0034224,1.0083,19.4179,1.0
HMDB0034224,0.9902,56.7811,0.177801879
HMDB0034224,0.9262,50.1352,0.323508665
HMDB0034224,0.9145,18.9293,0.6355957539
HMDB0034224,0.8505,20.2606,0.8844451537
HMDB0034224,0.8064,18.2803,0.3340837416
HMDB0034224,0.7743,15.3525,0.0933818511
HMDB0034224,0.68,11.9788,0.1843526636
HMDB0240219,5.3826,130.4438,0.3455984762
HMDB0240219,2.3428,34.045,0.256645578
HMDB0240219,1.9647,32.673,0.6440571605
HMDB0240219,1.632,24.6943,0.2501905549
HMDB0240219,1.3258,29.4599,0.4592875524
HMDB0240219,1.2912,22.6726,0.1135070336
HMDB0240219,1.2699,29.3155,1.0
HMDB0240219,1.2646,31.8066,0.1407649551
HMDB0240219,0.9132,14.1162,0.0888713042
HMDB0240219,0.8493,14.1162,0.0903334456
HMDB0240773,5.5908,69.5603,0.049665117
HMDB0240773,3.8416,70.7197,0.0373114314
